theta_no,theta_bh,t_no,t_bh,sum_no,sum_bh
8.730002446100116e-05,0.32178540001041256,0.41990840001381,0.7057507999998052,0.419995700038271,1.0275362000102177
9.079999290406704e-05,0.3217644999967888,0.4124901999894064,0.7213996000064071,0.41258099998231046,1.043164100003196
8.769999840296805e-05,0.3218846000090707,0.4521686999942176,0.7139614000043366,0.4522563999926206,1.0358460000134073
8.9599983766675e-05,0.3232004000165034,0.4549797999789007,0.813353300007293,0.4550693999626674,1.1365537000237964
9.169999975711107e-05,0.3231274999852758,0.4502706000057515,0.7185972000006586,0.4503623000055086,1.0417246999859344
8.620001608505845e-05,0.32099840001319535,0.43527929999982007,0.7107598000147846,0.4353655000159051,1.03175820002798
8.359999628737569e-05,0.33643610001308843,0.4193159000133164,0.7174280000035651,0.4193995000096038,1.0538641000166535
9.76000155787915e-05,0.3206962999829557,0.4230546000180766,0.70386460001464,0.4231522000336554,1.0245608999975957
7.810001261532307e-05,0.324510200007353,0.4676002000051085,0.7212390000058804,0.4676783000177238,1.0457492000132333
8.530000923201442e-05,0.3246715000132099,0.4433390000194777,0.7201673999952618,0.4434243000287097,1.0448389000084717
8.299999171867967e-05,0.3236466000089422,0.46038010000484064,0.7151821000152268,0.4604630999965593,1.038828700024169
9.019998833537102e-05,0.3254282000125386,0.4379707000043709,0.7105493000126444,0.43806089999270625,1.035977500025183
8.890000754036009e-05,0.32595639998908155,0.42768180000712164,0.7195921999809798,0.427770700014662,1.0455485999700613
8.339999476447701e-05,0.3296734000032302,0.4419783999910578,0.7139814000111073,0.4420617999858223,1.0436548000143375
8.81000014487654e-05,0.32245599999441765,0.42775130001246,0.7149516000063159,0.42783940001390874,1.0374076000007335
8.509997860528529e-05,0.3223839999991469,0.4443811000091955,0.7160568999825045,0.4444661999878008,1.0384408999816515
8.510000770911574e-05,0.32370629999786615,0.4422273999953177,0.7150889000040479,0.4423125000030268,1.038795200001914
8.450000314041972e-05,0.3202307000174187,0.45295849998365156,0.7119750000128988,0.453042999986792,1.0322057000303175
8.669999078847468e-05,0.32331580002210103,0.4545272999966983,0.7135096000274643,0.45461399998748675,1.0368254000495654
9.019998833537102e-05,0.32160599998314865,0.46762440001475625,0.7163471000094432,0.4677146000030916,1.0379530999925919
7.85999873187393e-05,0.332121300016297,0.4506538999848999,0.7192575999943074,0.45073249997221865,1.0513789000106044
8.689999231137335e-05,0.328279500012286,0.4423829999868758,0.7319920000154525,0.4424698999791872,1.0602715000277385
9.099999442696571e-05,0.3225371000007726,0.41984109999611974,0.7155271999945398,0.4199320999905467,1.0380642999953125
8.399999933317304e-05,0.32356849999632686,0.462031000002753,0.7147172000259161,0.46211500000208616,1.038285700022243
8.559998241253197e-05,0.3206662000156939,0.45494520000647753,0.7167699999990873,0.45503079998889007,1.0374362000147812
8.929998148232698e-05,0.3251880999887362,0.45775239999056794,0.7188878000015393,0.45784169997205026,1.0440758999902755
0.00011140000424347818,0.3300155999895651,0.46842889999970794,0.7171203000179958,0.4685403000039514,1.0471359000075608
8.699999307282269e-05,0.32423530000960454,0.4108747999998741,0.7134893999900669,0.4109617999929469,1.0377246999996714
8.289999095723033e-05,0.3212368999957107,0.45397550001507625,0.7109203000145499,0.4540584000060335,1.0321572000102606
8.100000559352338e-05,0.3205270000034943,0.46498419999261387,0.7123808999895118,0.4650651999982074,1.0329078999930061
8.030000026337802e-05,0.32137869999860413,0.4266975999926217,0.7084201000106987,0.42677789999288507,1.0297988000093028
8.540000999346375e-05,0.32018609999795444,0.45111910000559874,0.7116024999995716,0.4512045000155922,1.031788599997526
7.729997741989791e-05,0.32406290000653826,0.45548730000155047,0.7172310999885667,0.45556459997897036,1.041293999995105
8.659999002702534e-05,0.32106379998731427,0.43503490000148304,0.7242742000089493,0.43512149999151006,1.0453379999962635
8.6499989265576e-05,0.32013380000717007,0.4438023999973666,0.7120857999834698,0.44388889998663217,1.0322195999906398
9.100002353079617e-05,0.3272548000095412,0.45345080000697635,0.7088096999796107,0.45354180003050715,1.036064499989152
9.329998283647001e-05,0.3252467999991495,0.45390750002115965,0.7085431000159588,0.4540008000039961,1.0337899000151083
8.620001608505845e-05,0.320253199985018,0.4423479000106454,0.7119464999996126,0.44243410002673045,1.0321996999846306
8.140000863932073e-05,0.32424689998151734,0.4300929000019096,0.7056850999942981,0.4301743000105489,1.0299319999758154
7.639999967068434e-05,0.32549079999444075,0.4511636999959592,0.7165851000172552,0.45124009999562986,1.042075900011696
7.510001887567341e-05,0.32501390000106767,0.4200989000091795,0.7189675999979954,0.42017400002805516,1.043981499999063
8.50000069476664e-05,0.31974090001313016,0.43282009998802096,0.7175871999934316,0.4329050999949686,1.0373281000065617
8.060000254772604e-05,0.3205805000034161,0.4671618000138551,0.7266983000154141,0.4672424000164028,1.0472788000188302
8.369999704882503e-05,0.32295289999456145,0.46291120001114905,0.7109036000038031,0.4629949000081979,1.0338564999983646
7.690000347793102e-05,0.32881360000465065,0.4298502999881748,0.7152486999984831,0.42992719999165274,1.0440623000031337
8.789999992586672e-05,0.32007679998059757,0.44265620000078343,0.72786049998831,0.4427441000007093,1.0479372999689076
8.370002615265548e-05,0.3273361000174191,0.44953839998925105,0.7152599999972153,0.4496221000154037,1.0425961000146344
8.279999019578099e-05,0.3230335999978706,0.4691226999857463,0.7186728999949992,0.4692054999759421,1.0417064999928698
7.770000956952572e-05,0.321918999979971,0.4573019999952521,0.7180692999972962,0.45737970000482164,1.0399882999772672
8.299999171867967e-05,0.31985010000062175,0.4321180999977514,0.7048953000048641,0.4322010999894701,1.0247454000054859
8.440000237897038e-05,0.32298629998695105,0.44238900000345893,0.7217601999873295,0.4424734000058379,1.0447464999742806
8.369999704882503e-05,0.32110539998393506,0.4587121000222396,0.7141323999967426,0.45879580001928844,1.0352377999806777
9.010001667775214e-05,0.3214956999872811,0.45138179999776185,0.723631699976977,0.4514719000144396,1.045127399964258
8.510000770911574e-05,0.31925209998735227,0.4233239000022877,0.7202153999824077,0.4234090000099968,1.03946749996976
8.6199986981228e-05,0.3194532000052277,0.4209627000091132,0.6958844999899156,0.4210488999960944,1.0153376999951433
9.280000813305378e-05,0.3200844999810215,0.47233740001684055,0.7128858999931253,0.4724302000249736,1.0329703999741469
0.00011330001871101558,0.32728850000421517,0.42730440001469105,0.7175516999850515,0.42741770003340207,1.0448401999892667
8.350002462975681e-05,0.3212309000082314,0.43729800000437535,0.7088777000026312,0.4373815000290051,1.0301086000108626
7.85999873187393e-05,0.32035500000347383,0.4273222000047099,0.711524999991525,0.4274007999920286,1.0318799999949988
8.929998148232698e-05,0.32576810001046397,0.47149319999152794,0.7097278999863192,0.47158249997301027,1.0354959999967832
9.159999899566174e-05,0.3304577999806497,0.4589108999934979,0.7084740000136662,0.45900249999249354,1.038931799994316
8.939998224377632e-05,0.32290240001748316,0.47663389999070205,0.7243419000005815,0.4767232999729458,1.0472443000180647
8.250001701526344e-05,0.322124199999962,0.4611985999799799,0.7152631999924779,0.4612810999969952,1.03738739999244
8.269998943433166e-05,0.32232780000776984,0.4723750000121072,0.7064667000086047,0.4724577000015415,1.0287945000163745
8.200001320801675e-05,0.3221993999904953,0.4646542000118643,0.6964881999883801,0.4647362000250723,1.0186875999788754
8.9599983766675e-05,0.324087499990128,0.44882680001319386,0.7166344000142999,0.44891639999696054,1.0407219000044279
8.66000191308558e-05,0.330909900018014,0.4506824999989476,0.7011578000092413,0.45076910001807846,1.0320677000272553
8.759999764151871e-05,0.3254871999961324,0.43556479999097064,0.7077795999939553,0.43565239998861216,1.0332667999900877
8.060000254772604e-05,0.3291142000234686,0.4590377999993507,0.7155772000260185,0.4591184000018984,1.0446914000494871
8.13000078778714e-05,0.3193336999975145,0.47031929998775013,0.7034288999857381,0.470400599995628,1.0227625999832526
8.200001320801675e-05,0.3253479999839328,0.4683343000069726,0.7082902999827638,0.46841630002018064,1.0336382999666966
8.629998774267733e-05,0.3236036000016611,0.47363900000345893,0.7257075000088662,0.4737252999912016,1.0493111000105273
8.900000830180943e-05,0.32225860000471584,0.4239184000180103,0.7207739999867044,0.4240074000263121,1.0430325999914203
9.329998283647001e-05,0.32329279999248683,0.43978979997336864,0.7179278999974485,0.4398830999562051,1.0412206999899354
7.619999814778566e-05,0.329070200008573,0.44798560001072474,0.7235166000027675,0.4480618000088725,1.0525868000113405
9.129999671131372e-05,0.33023039999534376,0.4664545000123326,0.7079651999811176,0.4665458000090439,1.0381955999764614
8.440000237897038e-05,0.3298256999987643,0.4455117000034079,0.720103100000415,0.44559610000578687,1.0499287999991793
8.100000559352338e-05,0.32405219998327084,0.4608033999975305,0.711246899998514,0.46088440000312403,1.0352990999817848
7.880001794546843e-05,0.32534079998731613,0.413439500000095,0.6989117999910377,0.41351830001804046,1.0242525999783538
8.559998241253197e-05,0.31877340000937693,0.4367842999927234,0.7051549000025261,0.4368698999751359,1.023928300011903
7.639999967068434e-05,0.3278190999990329,0.421479000011459,0.7121949000284076,0.4215554000111297,1.0400140000274405
8.290002006106079e-05,0.32064710001577623,0.4666459000145551,0.7113812000025064,0.46672880003461614,1.0320283000182826
