theta_no,theta_bh,t_no,t_bh,sum_no,sum_bh
8.899980457499623e-06,0.0008096999954432249,0.0012430000060703605,0.0008057999948505312,0.0012518999865278602,0.0016154999902937561
5.699985194951296e-06,0.0001883000077214092,0.0016431000258307904,0.0005610999942291528,0.0016488000110257417,0.000749400001950562
5.399982910603285e-06,0.00018820000695995986,0.005041600001277402,0.0003407999756745994,0.005046999984188005,0.0005289999826345593
4.8000074457377195e-06,0.00017579999985173345,0.0011691999970935285,0.0009703999967314303,0.0011740000045392662,0.0011461999965831637
6.000016583129764e-06,0.0005822999810334295,0.0021046999900136143,0.0005902000120840967,0.002110700006596744,0.0011724999931175262
5.4000120144337416e-06,0.00018849998014047742,0.0014309000107459724,0.0005012999754399061,0.0014363000227604061,0.0006897999555803835
5.80001506023109e-06,0.00018309999722987413,0.0012786000152118504,0.0004626000009011477,0.0012844000302720815,0.0006456999981310219
4.9000082071870565e-06,0.00017329998081550002,0.0013620000099763274,0.0003789000038523227,0.0013669000181835145,0.0005521999846678227
5.0000089686363935e-06,0.00017210000078193843,0.005094599997391924,0.00046019998262636364,0.005099600006360561,0.0006322999834083021
5.4000120144337416e-06,0.0001829999964684248,0.0009157999884337187,0.0005499999970197678,0.0009212000004481524,0.0007329999934881926
4.599976819008589e-06,0.00018480001017451286,0.001452099997550249,0.0003716999781318009,0.0014566999743692577,0.0005564999883063138
5.399982910603285e-06,0.00018630002159625292,0.0012433000083547086,0.0007278999837581068,0.0012486999912653118,0.0009142000053543597
5.3000112529844046e-06,0.00018350000027567148,0.0013253999932203442,0.0005126999749336392,0.0013307000044733286,0.0006961999752093107
5.499983672052622e-06,0.00017899999511428177,0.0011870000162161887,0.0002906000008806586,0.0011924999998882413,0.0004695999959949404
5.099980626255274e-06,0.00018259999342262745,0.001128700008848682,0.0005752999859396368,0.0011337999894749373,0.0007578999793622643
5.699985194951296e-06,0.0001880000054370612,0.0016834000125527382,0.00045510000200010836,0.0016890999977476895,0.0006431000074371696
5.700014298781753e-06,0.00018379997345618904,0.00135570002021268,0.0004628000024240464,0.0013614000345114619,0.0006465999758802354
5.4000120144337416e-06,0.00018079997971653938,0.0013220999971963465,0.0006785999867133796,0.0013275000092107803,0.000859399966429919
5.3000112529844046e-06,0.00018469998030923307,0.001634100015508011,0.0006277000065892935,0.0016394000267609954,0.0008123999868985265
5.5000127758830786e-06,0.00018440000712871552,0.0012419999984558672,0.0003491999814286828,0.0012475000112317502,0.0005335999885573983
5.4000120144337416e-06,0.0001857000170275569,0.0017272999975830317,0.00041680000140331686,0.0017327000095974654,0.0006025000184308738
5.4000120144337416e-06,0.00018400000408291817,0.001787300017895177,0.0005209000082686543,0.0017927000299096107,0.0007049000123515725
5.4000120144337416e-06,0.00017889999435283244,0.001455499994335696,0.0005557999829761684,0.0014609000063501298,0.0007346999773290008
5.2000104915350676e-06,0.00018390000332146883,0.0014601000002585351,0.00045930000487715006,0.0014653000107500702,0.0006432000081986189
5.199981387704611e-06,0.0001812000118661672,0.0014024999982211739,0.0005333000153768808,0.0014076999796088785,0.000714500027243048
5.499983672052622e-06,0.00018599999020807445,0.0014025999989826232,0.000582000007852912,0.0014080999826546758,0.0007679999980609864
4.999979864805937e-06,0.00018699999782256782,0.0012522000179160386,0.0004172000044491142,0.0012571999977808446,0.000604200002271682
5.1000097300857306e-06,0.00018279999494552612,0.00129640000523068,0.0006151999987196177,0.0013015000149607658,0.0007979999936651438
5.1000097300857306e-06,0.00018309999722987413,0.001224799983901903,0.0006145999941509217,0.0012298999936319888,0.0007976999913807958
5.3000112529844046e-06,0.0001807000080589205,0.001357900007860735,0.0006748999876435846,0.0013632000191137195,0.0008555999957025051
6.80002267472446e-06,0.0001795999996829778,0.0013126000121701509,0.0005431000026874244,0.0013194000348448753,0.0007227000023704022
5.299982149153948e-06,0.0004349999944679439,0.006066600006306544,0.0009283999970648438,0.006071899988455698,0.0013633999915327877
4.8999791033566e-06,0.00019290001364424825,0.0014785999956075102,0.0005229000234976411,0.0014834999747108668,0.0007158000371418893
5.3000112529844046e-06,0.0001790999958757311,0.0013600000238511711,0.0005291000124998391,0.0013653000351041555,0.0007082000083755702
5.2000104915350676e-06,0.00017839999054558575,0.0015721000090707093,0.0007288000197149813,0.0015773000195622444,0.0009072000102605671
5.3000112529844046e-06,0.0001866999955382198,0.0015981000033207238,0.00034879997838288546,0.0016034000145737082,0.0005354999739211053
5.2000104915350676e-06,0.0001795999996829778,0.005213999975239858,0.0006720999954268336,0.005219199985731393,0.0008516999951098114
5.4000120144337416e-06,0.00018849998014047742,0.0018936000124085695,0.005300800024997443,0.0018990000244230032,0.00548930000513792
7.099995855242014e-06,0.00020360000780783594,0.0015340000099968165,0.0003674000035971403,0.0015411000058520585,0.0005710000114049762
5.3000112529844046e-06,0.00018100001034326851,0.0010458000178914517,0.000464899989310652,0.0010511000291444361,0.0006458999996539205
5.299982149153948e-06,0.00018060000729747117,0.002523500006645918,0.0005806999979540706,0.002528799988795072,0.0007613000052515417
5.80001506023109e-06,0.002719899988733232,0.0014723000058438629,0.0008690000104252249,0.001478100020904094,0.003588899999158457
5.4000120144337416e-06,0.00019419999443925917,0.0016992999881040305,0.0006745999853592366,0.0017047000001184642,0.0008687999797984958
5.299982149153948e-06,0.00018430000636726618,0.0014123999862931669,0.0003980000037699938,0.0014176999684423208,0.00058230001013726
5.799985956400633e-06,0.00020290000247769058,0.0014721000043209642,0.0008644999761600047,0.0014778999902773649,0.0010673999786376953
5.600013537332416e-06,0.00025679997634142637,0.0012376999948173761,0.0005519000114873052,0.0012433000083547086,0.0008086999878287315
5.3000112529844046e-06,0.00018649999401532114,0.0012088999792467803,0.0007589000160805881,0.0012141999904997647,0.0009454000100959092
5.0000089686363935e-06,0.00018939998699352145,0.0016137000056914985,0.0008172999951057136,0.001618700014660135,0.001006699982099235
5.399982910603285e-06,0.0001951000012923032,0.0009778999956324697,0.0006824999873060733,0.000983299978543073,0.0008775999885983765
5.900015821680427e-06,0.0001858999894466251,0.0011107999889645725,0.0004139999800827354,0.001116700004786253,0.0005998999695293605
5.89998671784997e-06,0.00018470000941306353,0.0013225000002421439,0.0004704000020865351,0.0013283999869599938,0.0006551000114995986
5.80001506023109e-06,0.00018409997574053705,0.0012236000038683414,0.0003665999975055456,0.0012294000189285725,0.0005506999732460827
5.80001506023109e-06,0.00020280000171624124,0.001732399978209287,0.0006446999905165285,0.001738199993269518,0.0008474999922327697
5.499983672052622e-06,0.00019120000069960952,0.0010956999904010445,0.0005440000095404685,0.0011011999740730971,0.000735200010240078
5.80001506023109e-06,0.00018840000848285854,0.001926700002513826,0.0006322999834083021,0.001932500017574057,0.0008206999918911606
5.4000120144337416e-06,0.00019190000602975488,0.0018037999980151653,0.00044589999015443027,0.001809200010029599,0.0006377999961841851
5.4000120144337416e-06,0.00019109999993816018,0.0018680999928619713,0.0005979000125080347,0.001873500004876405,0.0007890000124461949
5.3000112529844046e-06,0.00018539998563937843,0.0018257000192534178,0.0006715999916195869,0.0018310000305064023,0.0008569999772589654
6.099988240748644e-06,0.00019489999976940453,0.0017934000061359257,0.0007617000082973391,0.0017994999943766743,0.0009566000080667436
5.599984433501959e-06,0.00018470000941306353,0.0013344999752007425,0.000832799996715039,0.0013400999596342444,0.0010175000061281025
5.1000097300857306e-06,0.00018159998580813408,0.0012997000012546778,0.0005578999989666045,0.0013048000109847635,0.0007394999847747386
5.2000104915350676e-06,0.00018000000272877514,0.0013350000081118196,0.0003311999898869544,0.0013402000186033547,0.0005111999926157296
4.9000082071870565e-06,0.00018239999189972878,0.0013890000118408352,0.0005068000173196197,0.0013939000200480223,0.0006892000092193484
5.099980626255274e-06,0.0001773000112734735,0.001725599984638393,0.0007889999833423644,0.0017306999652646482,0.0009662999946158379
5.600013537332416e-06,0.0001967000134754926,0.0014722999767400324,0.00053779999143444,0.0014778999902773649,0.0007345000049099326
5.3000112529844046e-06,0.0001804000057745725,0.001365000003715977,0.0005669000092893839,0.0013703000149689615,0.0007473000150639564
5.399982910603285e-06,0.00018240002100355923,0.0014201000158209354,0.0004928999987896532,0.0014254999987315387,0.0006753000197932124
5.499983672052622e-06,0.00018500001169741154,0.0012514999834820628,0.0003646999830380082,0.0012569999671541154,0.0005496999947354198
5.699985194951296e-06,0.0002482999989297241,0.0014287999947555363,0.000606699992204085,0.0014344999799504876,0.0008549999911338091
5.4000120144337416e-06,0.00018610002007335424,0.001264399994397536,0.0007448000251315534,0.0012698000064119697,0.0009309000452049077
