theta_no,theta_bh,t_no,t_bh,sum_no,sum_bh
1.6000005416572094e-05,0.005723999987822026,0.035612399980891496,0.0177350000012666,0.03562839998630807,0.023458999989088625
1.6299978597089648e-05,0.004770900006406009,0.03351839998504147,0.020482799998717383,0.03353469996363856,0.025253700005123392
1.610000617802143e-05,0.004820799978915602,0.03846819998580031,0.03995420000865124,0.03848429999197833,0.044774999987566844
1.4999997802078724e-05,0.004802899988135323,0.03683090000413358,0.022163800022099167,0.03684590000193566,0.02696670001023449
1.610000617802143e-05,0.004784699995070696,0.0386036999989301,0.02041479997569695,0.03861980000510812,0.025199499970767647
1.689998316578567e-05,0.004834099992876872,0.03285849999519996,0.019648599991342053,0.03287539997836575,0.024482699984218925
1.58999755512923e-05,0.0048322000075131655,0.03472289998899214,0.011821199994301423,0.03473879996454343,0.01665340000181459
1.719998545013368e-05,0.005429400014691055,0.04170269999303855,0.02113830001326278,0.041719899978488684,0.026567700027953833
1.580000389367342e-05,0.005683100025635213,0.04524790000868961,0.039614200009964406,0.045263700012583286,0.04529730003559962
1.650000922381878e-05,0.005264199979137629,0.04138819998479448,0.04087989998515695,0.0414046999940183,0.04614409996429458
1.6400008462369442e-05,0.005243499996140599,0.04042679999838583,0.01952889998210594,0.0404432000068482,0.02477239997824654
1.5400000847876072e-05,0.005254699994111434,0.037153400015085936,0.024233600008301437,0.03716880001593381,0.02948830000241287
1.550000160932541e-05,0.00529380000079982,0.03243110000039451,0.01768020002054982,0.032446600002003834,0.02297400002134964
1.610000617802143e-05,0.004795700020622462,0.0378373000130523,0.011819999985164031,0.03785340001923032,0.016615700005786493
1.610000617802143e-05,0.004748199979076162,0.03584279998904094,0.02095310000004247,0.03585889999521896,0.02570129997911863
1.6400008462369442e-05,0.004807899997103959,0.03961059998255223,0.019678199983900413,0.0396269999910146,0.024486099981004372
1.5699974028393626e-05,0.004766600002767518,0.04184759999043308,0.021637800004100427,0.041863299964461476,0.026404400006867945
1.580000389367342e-05,0.005051600019214675,0.03444869999657385,0.020569900021655485,0.034464500000467524,0.02562150004087016
1.610000617802143e-05,0.004812500003026798,0.038213000021642074,0.016206100000999868,0.038229100027820095,0.021018600004026666
1.6600009985268116e-05,0.00487750000320375,0.033828799991169944,0.027302700007567182,0.03384540000115521,0.03218020001077093
1.6000005416572094e-05,0.005430199991678819,0.035479300015140325,0.01561459997901693,0.0354953000205569,0.02104479997069575
1.650000922381878e-05,0.004896900005405769,0.038516499975230545,0.014710599993122742,0.038532999984454364,0.01960749999852851
1.479999627918005e-05,0.0047529999865219,0.037060100003145635,0.02222399998572655,0.037074899999424815,0.02697699997224845
1.7099984688684344e-05,0.011157700006151572,0.04076530001475476,0.018781199993100017,0.04078239999944344,0.02993889999925159
1.7799990018829703e-05,0.0048362000088673085,0.033947100018849596,0.03552849998231977,0.033964900008868426,0.04036469999118708
1.6600009985268116e-05,0.005081999988760799,0.0393694999802392,0.017409299995051697,0.039386099990224466,0.022491299983812496
1.6699981642886996e-05,0.004911099997116253,0.03820139999152161,0.03585590000147931,0.0382180999731645,0.040766999998595566
1.610000617802143e-05,0.004955200012773275,0.038313600001856685,0.019646400003693998,0.038329700008034706,0.024601600016467273
1.6300007700920105e-05,0.005371699982788414,0.03846339997835457,0.01943549999850802,0.03847969998605549,0.024807199981296435
1.650000922381878e-05,0.004795000015292317,0.04481989998021163,0.018483299994841218,0.04483639998943545,0.023278300010133535
1.7000013031065464e-05,0.005020399985369295,0.036956500000087544,0.021915100020123646,0.03697350001311861,0.02693550000549294
1.759998849593103e-05,0.005410000012489036,0.04646119999233633,0.044213399989530444,0.046478799980832264,0.04962340000201948
1.7699989257380366e-05,0.008403999992879108,0.051342799997655675,0.026041500008432195,0.051360499986913055,0.0344455000013113
1.6700010746717453e-05,0.0051765999814961106,0.03943770000478253,0.017894299991894513,0.039454400015529245,0.023070899973390624
1.7099984688684344e-05,0.004953099996782839,0.03966839998611249,0.020351799990748987,0.039685499970801175,0.025304899987531826
1.6400008462369442e-05,0.004716199997346848,0.03972729999804869,0.0370577999856323,0.03974370000651106,0.04177399998297915
1.9700004486367106e-05,0.00718280000728555,0.050415500008966774,0.026669699989724904,0.05043520001345314,0.033852499997010455
1.6600009985268116e-05,0.007150799996452406,0.04490850001457147,0.02744390000589192,0.04492510002455674,0.034594700002344325
1.7000013031065464e-05,0.0060529999900609255,0.044798399991123006,0.027564599993638694,0.04481540000415407,0.03361759998369962
1.8499995348975062e-05,0.005573600006755441,0.05082050000783056,0.04294899999513291,0.050839000003179535,0.04852260000188835
1.8900027498602867e-05,0.006275300023844466,0.038472199987154454,0.015734099986730143,0.03849110001465306,0.02200940001057461
1.6299978597089648e-05,0.005374700005631894,0.03845019999425858,0.0216878000064753,0.03846649997285567,0.027062500012107193
1.7200014553964138e-05,0.00541819998761639,0.04575060002389364,0.03340730001218617,0.045767800038447604,0.03882549999980256
1.7699989257380366e-05,0.005481400003191084,0.041188000002875924,0.020659200003137812,0.041205699992133304,0.026140600006328896
1.650000922381878e-05,0.00597679999191314,0.04551640001591295,0.019960599980549887,0.04553290002513677,0.025937399972463027
1.7000013031065464e-05,0.005245899985311553,0.03452749998541549,0.035030200000619516,0.034544499998446554,0.04027609998593107
1.650000922381878e-05,0.005068099999334663,0.03283100001863204,0.015219399996567518,0.03284750002785586,0.02028749999590218
1.6300007700920105e-05,0.004876599996350706,0.03713969999807887,0.01960770000005141,0.03715600000577979,0.024484299996402115
1.6200006939470768e-05,0.004909799987217411,0.03765240000211634,0.04055790000711568,0.03766860000905581,0.04546769999433309
1.6799982404336333e-05,0.005323299992596731,0.04841479999595322,0.02253819999168627,0.048431599978357553,0.027861499984283
1.6099977074190974e-05,0.005596800008788705,0.04792520002229139,0.019773999985773116,0.04794129999936558,0.02537079999456182
0.00033920002169907093,0.005945300013991073,0.0456590999965556,0.029361499997321516,0.04599830001825467,0.03530680001131259
1.7999991541728377e-05,0.0066451999882701784,0.04685460001928732,0.02307750002364628,0.046872600010829046,0.02972270001191646
1.7699989257380366e-05,0.010436000011395663,0.05295230000047013,0.02353840001160279,0.05296999998972751,0.03397440002299845
1.6900012269616127e-05,0.005718199972761795,0.04853879997972399,0.03924919999553822,0.048555699991993606,0.044967399968300015
1.6799982404336333e-05,0.0050503000093158334,0.03578830001060851,0.017958899989025667,0.035805099993012846,0.0230091999983415
1.750001683831215e-05,0.0056702000147197396,0.04505850002169609,0.023129800014430657,0.0450760000385344,0.028800000029150397
1.8099992303177714e-05,0.005759899999247864,0.040798200003337115,0.019885200017597526,0.04081629999564029,0.02564510001684539
4.569999873638153e-05,0.005759399995440617,0.04020649997983128,0.019004799978574738,0.04025219997856766,0.024764199974015355
1.7799990018829703e-05,0.005411499994806945,0.03696309999213554,0.03696440000203438,0.03698089998215437,0.042375899996841326
1.7300015315413475e-05,0.004961400001775473,0.036929699999745935,0.01739699998870492,0.03694700001506135,0.022358399990480393
1.5900004655122757e-05,0.0048624999762978405,0.035307399986777455,0.01790679999976419,0.03532329999143258,0.02276929997606203
1.5799974789842963e-05,0.00502860001870431,0.03929690000950359,0.020343099982710555,0.03931269998429343,0.025371700001414865
1.6000005416572094e-05,0.004926800000248477,0.039058700000168756,0.037497000012081116,0.03907470000558533,0.04242380001232959
1.6900012269616127e-05,0.005743899993831292,0.04395960000692867,0.015040500002214685,0.043976500019198284,0.020784399996045977
1.7700018361210823e-05,0.005990900011966005,0.048179400007938966,0.042191000015009195,0.04819710002630018,0.0481819000269752
1.7099984688684344e-05,0.005880599986994639,0.04688239999813959,0.018410000018775463,0.046899499982828274,0.024290600005770102
1.650000922381878e-05,0.0057391000154893845,0.041691399994306266,0.022168900002725422,0.041707900003530085,0.027908000018214807
1.889999839477241e-05,0.0049848000053316355,0.037621700001182035,0.01781950000440702,0.03764059999957681,0.022804300009738654
1.6400008462369442e-05,0.0053425999940373,0.03987750000669621,0.0360962999984622,0.03989390001515858,0.0414388999924995
1.610000617802143e-05,0.004941399995004758,0.03342610000981949,0.019636499986518174,0.033442200015997514,0.024577899981522933
1.5900004655122757e-05,0.004816500004380941,0.038574100006371737,0.03495499998098239,0.03859000001102686,0.039771499985363334
1.650000922381878e-05,0.0048645999922882766,0.03941619998659007,0.014045399992028251,0.03943269999581389,0.018909999984316528
1.680001150816679e-05,0.005473500001244247,0.03653089998988435,0.021351899980800226,0.036547700001392514,0.026825399982044473
1.750001683831215e-05,0.0056890999840106815,0.04267719999188557,0.021442900004331023,0.042694700008723885,0.027131999988341704
1.689998316578567e-05,0.006062500004190952,0.048987199988914654,0.020833200018387288,0.04900409997208044,0.02689570002257824
1.7300015315413475e-05,0.005906799982767552,0.04069259998505004,0.0190561999916099,0.04070990000036545,0.024962999974377453
1.5600002370774746e-05,0.005027000006521121,0.03817449999041855,0.01390940000419505,0.03819009999278933,0.01893640001071617
1.6000005416572094e-05,0.0070170999970287085,0.039854399976320565,0.03654649999225512,0.03987039998173714,0.04356359998928383
1.610000617802143e-05,0.005203499982599169,0.04092810000292957,0.018053599982522428,0.04094420000910759,0.023257099965121597
1.5900004655122757e-05,0.005229800008237362,0.04111170000396669,0.02477379998890683,0.04112760000862181,0.030003599997144192
