theta_no,theta_bh,t_no,t_bh,sum_no,sum_bh
4.7600013203918934e-05,0.04250599999795668,0.12326170000596903,0.1511711000057403,0.12330930001917295,0.19367710000369698
3.359999391250312e-05,0.04360549998818897,0.11686300000292249,0.14163319999352098,0.116896599996835,0.18523869998170994
3.3400021493434906e-05,0.0394224000046961,0.12512489999062382,0.15260190001572482,0.12515830001211725,0.19202430002042092
3.689998993650079e-05,0.03851120002218522,0.12359000000287779,0.16345540000475012,0.12362689999281429,0.20196660002693534
3.99000127799809e-05,0.04048929997952655,0.12095049998606555,0.14861750000272878,0.12099039999884553,0.18910679998225532
3.5999983083456755e-05,0.03895300001022406,0.13591849998920225,0.14571409998461604,0.1359544999722857,0.1846670999948401
3.480000304989517e-05,0.03841929999180138,0.1315689999901224,0.1463979999825824,0.1316037999931723,0.1848172999743838
3.3899996196851134e-05,0.04313430000911467,0.12211860000388697,0.1491325999959372,0.12215250000008382,0.19226690000505187
3.4199998481199145e-05,0.03902369999559596,0.12870199998724274,0.1413407000072766,0.12873619998572394,0.18036440000287257
3.440000000409782e-05,0.03848449999350123,0.1295323000231292,0.13721909999730997,0.1295667000231333,0.1757035999908112
3.409999771974981e-05,0.03835600000456907,0.11307130000204779,0.15025349997449666,0.11310539999976754,0.18860949997906573
3.370002377778292e-05,0.0380421000008937,0.1403009000059683,0.16161720000673085,0.14033460002974607,0.19965930000762455
3.37999954354018e-05,0.03848069999366999,0.12296800001058728,0.1473169999953825,0.12300180000602268,0.1857976999890525
3.300001844763756e-05,0.038517799985129386,0.13432069998816587,0.15023389999987558,0.1343537000066135,0.18875169998500496
3.359999391250312e-05,0.03795689999242313,0.12972299999091774,0.13150240000686608,0.12975659998483025,0.16945929999928921
3.350002225488424e-05,0.042676799988839775,0.1144483000098262,0.12595970000256784,0.11448180003208108,0.16863649999140762
3.3199990866705775e-05,0.03836209999280982,0.12155179999535903,0.14818899999954738,0.12158499998622574,0.1865510999923572
3.23000131174922e-05,0.03851720000966452,0.13332009999430738,0.12930120000964962,0.13335240000742488,0.16781840001931414
3.270001616328955e-05,0.03818820000742562,0.11466820002533495,0.14875880000181496,0.11470090004149824,0.18694700000924058
3.339999238960445e-05,0.04037689999677241,0.13749690001714043,0.14459619999979623,0.13753030000953004,0.18497309999656864
3.279998782090843e-05,0.038396399992052466,0.12802129998453893,0.14561470001353882,0.12805409997235984,0.1840111000055913
3.359999391250312e-05,0.038598199986154214,0.125454000022728,0.15102540000225417,0.1254876000166405,0.1896235999884084
3.42000275850296e-05,0.03831299999728799,0.12933210001210682,0.145807099994272,0.12936630003969185,0.18412009999155998
3.339999238960445e-05,0.03845649998402223,0.12768000000505708,0.14636980000068434,0.12771339999744669,0.18482629998470657
3.510000533424318e-05,0.03825469998992048,0.12561859999550506,0.1453895000158809,0.1256537000008393,0.1836442000058014
3.2499985536560416e-05,0.037785900000017136,0.1303524999821093,0.14999880001414567,0.13038499996764585,0.1877847000141628
3.259998629800975e-05,0.03823839998221956,0.12487880000844598,0.14676559998770244,0.12491139999474399,0.185003999969922
3.4900003811344504e-05,0.03827720001572743,0.1249682999914512,0.14916760000051,0.12500319999526255,0.18744480001623742
3.369999467395246e-05,0.03912149998359382,0.12896210001781583,0.13804269998217933,0.12899580001248978,0.17716419996577315
3.37999954354018e-05,0.03840270001091994,0.1260488000116311,0.14758450002409518,0.1260826000070665,0.18598720003501512
3.3499993151053786e-05,0.03940800001146272,0.12377930001821369,0.14405549998627976,0.12381280001136474,0.18346349999774247
3.399999695830047e-05,0.03985800000373274,0.12158380000619218,0.13643149999552406,0.12161780000315048,0.1762894999992568
3.3499993151053786e-05,0.038017399987438694,0.11615689998143353,0.14283870000508614,0.11619039997458458,0.18085609999252483
3.359999391250312e-05,0.03912669999408536,0.12638650002190843,0.1452584999788087,0.12642010001582094,0.18438519997289404
3.3899996196851134e-05,0.038660199992591515,0.13185149998753332,0.14588619998539798,0.13188539998373017,0.1845463999779895
3.3899996196851134e-05,0.03873449997627176,0.12944610000704415,0.1486227000132203,0.129480000003241,0.18735719998949207
3.259998629800975e-05,0.03923560000839643,0.11908440000843257,0.14708389999577776,0.11911699999473058,0.1863195000041742
3.2400013878941536e-05,0.038855899998452514,0.1306447999959346,0.15217309998115525,0.13067720000981353,0.19102899997960776
3.309999010525644e-05,0.03815710000344552,0.12448699999367818,0.13040599998203106,0.12452009998378344,0.16856309998547658
3.5900011425837874e-05,0.043286000000080094,0.1203553999948781,0.16121920000296086,0.12039130000630394,0.20450520000304095
3.359999391250312e-05,0.03845689998706803,0.1269066999957431,0.1406470000219997,0.12694029998965561,0.17910390000906773
3.369999467395246e-05,0.03933619998861104,0.11375409999163821,0.1470153999980539,0.11378779998631217,0.18635159998666495
3.3199990866705775e-05,0.038402600010158494,0.130131000012625,0.15502209999249317,0.13016420000349171,0.19342470000265166
3.480000304989517e-05,0.038661900005536154,0.1306480999919586,0.14615990000311285,0.13068289999500848,0.184821800008649
3.309999010525644e-05,0.03885650000302121,0.11187200000858866,0.14139699999941513,0.11190509999869391,0.18025350000243634
3.480000304989517e-05,0.03795889997854829,0.12996399999246933,0.14655540001695044,0.12999879999551922,0.18451429999549873
