theta_no,theta_bh,t_no,t_bh,sum_no,sum_bh
0.00019680001423694193,2.8067918999877293,,,,
0.0001981999957934022,2.7871826000045985,,,,
0.000225499999942258,2.7962832000048365,,,,
0.00022849999368190765,2.8108179999981076,,,,
0.0002528000040911138,2.7953963999752887,,,,
0.0003761000116355717,2.802748199988855,,,,
0.0003181000065524131,2.791574499977287,,,,
0.00025519999326206744,2.803496999986237,,,,
0.00023159998818300664,2.7852020999998786,,,,
0.00023419997887685895,2.7890910000132862,,,,
0.00024789999588392675,2.8267905000247993,,,,
0.00038979999953880906,2.8061279999965336,,,,
0.0002538000117056072,2.8522379000205547,,,,
0.00023839998175390065,2.8067878000147175,,,,
0.00024610001128166914,2.821908000012627,,,,
0.00032729998929426074,2.797159100009594,,,,
0.00031090000993572176,2.8112433000060264,,,,
0.00023159998818300664,2.7967251999943983,,,,
0.00024029999622143805,2.822522400005255,,,,
0.0002334000018890947,2.8036345000145957,,,,
0.00023259999579750001,2.7996607999957632,,,,
0.0004160999960731715,2.8001011999731418,,,,
0.00030449999030679464,2.8365973999898415,,,,
0.0002334000018890947,2.905512600002112,,,,
0.00022869999520480633,2.8505179000203498,,,,
0.00024280001525767148,2.9064183000009507,,,,
0.00020760000916197896,2.8798136999830604,,,,
0.000229199999012053,2.8959843999764416,,,,
0.0002513999934308231,2.8938996999931987,,,,
0.00022680000984109938,2.901469400007045,,,,
0.0002738999901339412,2.9125714999972843,,,,
0.00024920000578276813,2.900948199996492,,,,
0.00023560001864098012,2.852645700011635,,,,
0.00020680000307038426,2.910498600016581,,,,
0.00022499999613501132,2.9014574000029825,,,,
0.00019799999427050352,2.922526399983326,,,,
0.00026970001636072993,2.873308000009274,,,,
0.00023189999046735466,2.895773800002644,,,,
0.0002457000082358718,2.917601499997545,,,,
0.00024190000840462744,2.8649325000005774,,,,
0.00020730000687763095,2.90277050001896,,,,
0.0002080000122077763,2.906265199999325,,,,
0.00021879997802898288,2.8857124999922235,,,,
0.00024399999529123306,2.8362581999972463,,,,
0.00021269998978823423,2.8921700000064448,,,,
0.0003212000010535121,2.844053200009512,,,,
0.0004110999871045351,2.8309361999854445,,,,
0.00024020002456381917,2.8189406000019517,,,,
0.000242199981585145,2.807801599992672,,,,
0.00023410000721924007,2.8263893999974243,,,,
0.00023629999486729503,2.812558599980548,,,,
0.00021710002329200506,2.808370199985802,,,,
0.0002429000160191208,2.8262022999988403,,,,
0.00032839999767020345,2.817673100013053,,,,
0.0002482999989297241,2.8071065999974962,,,,
0.00023700000019744039,2.8164593999972567,,,,
0.00022489999537356198,2.8155696999747306,,,,
0.00023059998056851327,2.8293453000078443,,,,
0.00023850001161918044,2.8080946000118274,,,,
0.000235699990298599,2.8161894000077154,,,,
0.0002688000095076859,2.819608799996786,,,,
0.00026550001348368824,2.820457300025737,,,,
0.000298400002066046,2.793323399993824,,,,
0.00023060000967234373,2.8115771999873687,,,,
0.00021869997726753354,2.8317624000192154,,,,
0.000311399984639138,2.8081498999963515,,,,
0.00031900001340545714,2.7871161999937613,,,,
0.0002686000079847872,2.813997399993241,,,,
0.0002486000012140721,2.823560999997426,,,,
0.00023839998175390065,2.824059500009753,,,,
0.0002406999992672354,2.80983740001102,,,,
0.00024140000459738076,2.8227257000107784,,,,
0.00024209998082369566,2.8043901000055484,,,,
0.0003704000264406204,2.82305490001454,,,,
0.0003066000062972307,2.7905175000196323,,,,
0.0002507000172045082,2.8257952999847475,,,,
0.00027150000096298754,2.821644199982984,,,,
0.0003294000052846968,2.8371228000032715,,,,
0.00025010001263581216,2.836140700004762,,,,
0.00024579997989349067,2.792339500010712,,,,
0.0002507000172045082,2.8001464000262786,,,,
0.0002381000085733831,2.7838496000040323,,,,
0.0002460999821778387,2.8105969000025652,,,,
0.00024300001678057015,2.818086100014625,,,,
0.00025530002312734723,2.8223013000097126,,,,
0.00023020000662654638,2.8466466999961995,,,,
0.0002449000021442771,2.80439460001071,,,,
0.00022369998623616993,2.8119428000063635,,,,
0.00020699997548945248,2.830365800007712,,,,
0.00023710000095888972,2.8253646999946795,,,,
0.00026030000299215317,2.8266773000068497,,,,
0.0004943999811075628,2.9232267000188585,,,,
0.00027550000231713057,2.859605100005865,,,,
0.00022739998530596495,2.8444186999986414,,,,
0.00026179998531006277,2.812420200003544,,,,
0.00023700000019744039,2.9353907000040635,,,,
0.00024569997913204134,3.017099499993492,,,,
0.0002201999886892736,3.093913499993505,,,,
0.000687299994751811,3.1823197999910917,,,,
0.00022800001897849143,2.933978200017009,,,,
